Symbol,Name,Market Cap,Country,Sector,Industry
THCAW,Tuscan Holdings Corp. II Warrant,0.00,United States,Industrials,Consumer Electronics/Appliances
THCP,Thunder Bridge Capital Partners IV Inc. Class A Common Stock,294284711.00,United States,Industrials,Consumer Electronics/Appliances
THCPU,Thunder Bridge Capital Partners IV Inc. Unit,0.00,United States,Industrials,Consumer Electronics/Appliances
THCPW,Thunder Bridge Capital Partners IV Inc. Warrant,0.00,United States,Industrials,Consumer Electronics/Appliances
THFF,First Financial Corporation Indiana Common Stock,572150365.00,United States,Finance,Major Banks
THG,Hanover Insurance Group Inc,4589362738.00,United States,Finance,Property-Casualty Insurers
THM,International Tower Hill Mines Ltd. Ordinary Shares (Canada),95703460.00,Canada,,
THMO,ThermoGenesis Holdings Inc. Common Stock,6693375.00,United States,Industrials,Medical Specialities
THO,Thor Industries Inc. Common Stock,4246885027.00,United States,Industrials,Homebuilding
THQ,Tekla Healthcare Opportunies Fund Shares of Beneficial Interest,800653283.00,United States,Finance,Finance Companies
THR,Thermon Group Holdings Inc. Common Stock,576321267.00,United States,Consumer Discretionary,Electrical Products
THRM,Gentherm Inc Common Stock,1946816342.00,United States,Consumer Discretionary,Auto Parts:O.E.M.
THRN,Thorne Healthtech Inc. Common Stock,247846364.00,United States,Consumer Staples,Farming/Seeds/Milling
THRX,Theseus Pharmaceuticals Inc. Common Stock,267435312.00,United States,Health Care,Biotechnology: Pharmaceutical Preparations
THRY,Thryv Holdings Inc. Common Stock,859047453.00,United States,Industrials,Industrial Machinery/Components
THS,Treehouse Foods Inc. Common Stock,2548290436.00,United States,Consumer Staples,Packaged Foods
THTX,Theratechnologies Inc. Common Shares,204511524.00,Canada,,
THW,Tekla World Healthcare Fund Shares of Beneficial Interest,533038985.00,United States,Finance,Finance Companies
THWWW,Target Hospitality Corp. Warrant expiring 3/15/2024,0.00,United States,Consumer Discretionary,Diversified Commercial Services
TIG,Trean Insurance Group Inc. Common Stock,213471457.00,United States,,
TIGO,Millicom International Cellular S.A. Common Stock,2238360490.00,Luxembourg,Telecommunications,Telecommunications Equipment
TIGR,UP Fintech Holding Ltd American Depositary Share representing fifteen Class A Ordinary Shares,551726430.00,China,Finance,Investment Bankers/Brokers/Service
TIL,Instil Bio Inc. Common Stock,677497961.00,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TILE,Interface Inc. Common Stock,642842875.00,United States,,
TIMB,TIM S.A. American Depositary Shares (Each representing 5 Common Shares),5542730061.00,,Telecommunications,Telecommunications Equipment
TINV,Tiga Acquisition Corp. Class A Ordinary Shares,357765000.00,Singapore,Technology,Computer Software: Programming Data Processing
TIOA,Tio Tech A Class A Ordinary Share,424350000.00,Germany,Finance,Business Services
TIOAU,Tio Tech A Units,0.00,Germany,Finance,Business Services
TIOAW,Tio Tech A Warrants,0.00,Germany,Finance,Business Services
TIPT,Tiptree Inc. Common Stock,409366478.00,United States,Finance,Accident &Health Insurance
TIRX,TIAN RUIXIANG Holdings Ltd Class A Ordinary Shares,8843636.00,China,Finance,Specialty Insurers
TISI,Team Inc. Common Stock,56058053.00,United States,,
TITN,Titan Machinery Inc. Common Stock,684485378.00,United States,,
TIVC,Tivic Health Systems Inc. Common Stock,18280820.00,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
TIXT,TELUS International (Cda) Inc. Subordinate Voting Shares,7519820000.00,,,
TJX,TJX Companies Inc. (The) Common Stock,74422314464.00,United States,Consumer Discretionary,Department/Specialty Retail Stores
TK,Teekay Corporation Common Stock,349824790.00,Bermuda,Consumer Discretionary,Marine Transportation
TKAT,Takung Art Co. Ltd. Common Stock,34455768.00,,Consumer Discretionary,Catalog/Specialty Distribution
TKC,Turkcell Iletisim Hizmetleri AS Common Stock,2558600458.00,Turkey,Telecommunications,Telecommunications Equipment
TKLF,Yoshitsu Co. Ltd American Depositary Shares,59450089.00,Japan,,
TKNO,Alpha Teknova Inc. Common Stock,110767792.00,United States,Health Care, Medicinal Chemicals and Botanical Products 
TKR,Timken Company (The) Common Stock,4626487563.00,United States,Industrials,Metal Fabrications
TLGA,TLG Acquisition One Corp. Class A Common Stock,491500000.00,,Industrials,Consumer Electronics/Appliances
TLGY,TLGY Acquisition Corporation Class A Ordinary Share,288937500.00,United States,,
TLGYU,TLGY Acquisition Corporation Unit,0.00,United States,,
TLGYW,TLGY Acquisition Corporation Warrant,0.00,United States,,
TLIS,Talis Biomedical Corporation Common Stock,43677699.00,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
TLK,PT Telekomunikasi Indonesia Tbk,30015851630.00,Indonesia,Telecommunications,Telecommunications Equipment
TLRY,Tilray Brands Inc. Class 2 Common Stock,1499086986.00,Canada,Health Care,Biotechnology: Pharmaceutical Preparations
TLS,Telos Corporation Common Stock,657794545.00,United States,Technology,EDP Services
TLSA,Tiziana Life Sciences Ltd. Common Shares,74965826.00,United Kingdom,Health Care,Biotechnology: Pharmaceutical Preparations
TLYS,Tilly's Inc. Common Stock,204888009.00,United States,,
TM,Toyota Motor Corporation Common Stock,199742777109.00,Japan,Consumer Discretionary,Auto Manufacturing
TMBR,Timber Pharmaceuticals Inc. Common Stock,7482263.00,United States,Health Care, Medicinal Chemicals and Botanical Products 
TMC,TMC the metals company Inc. Common Stock,222229117.00,Canada,,
TMCI,Treace Medical Concepts Inc. Common Stock,1087336789.00,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
TMCWW,TMC the metals company Inc. Warrants,0.00,Canada,,
TMDI,Titan Medical Inc. Ordinary Shares,51175478.00,Canada,,
TMDX,TransMedics Group Inc. Common Stock,1448008418.00,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
TME,Tencent Music Entertainment Group American Depositary Shares each representing two Class A Ordinary Shares,8577090288.00,,Consumer Discretionary,Broadcasting
TMHC,Taylor Morrison Home Corporation Common Stock,2922779084.00,United States,Consumer Discretionary,Homebuilding
TMKR,Tastemaker Acquisition Corp. Class A Common Stock,343965000.00,United States,Industrials,Consumer Electronics/Appliances
TMKRU,Tastemaker Acquisition Corp. Unit,0.00,United States,Industrials,Consumer Electronics/Appliances
TMKRW,Tastemaker Acquisition Corp. Warrant to purchase Class A common stock,0.00,United States,Industrials,Consumer Electronics/Appliances
TMO,Thermo Fisher Scientific Inc Common Stock,212779170100.00,United States,Industrials,Biotechnology: Laboratory Analytical Instruments
TMP,Tompkins Financial Corporation Common Stock,1034742827.00,United States,Finance,Major Banks
TMPM,Turmeric Acquisition Corp. Class A Ordinary Shares,126216158.00,United States,Finance,Business Services
TMQ,Trilogy Metals Inc. Common Stock,91639688.00,Canada,,
TMST,TimkenSteel Corporation Common Shares,698924115.00,United States,Industrials,Steel/Iron Ore
TMUS,T-Mobile US Inc. Common Stock,177983974589.00,United States,Telecommunications,Telecommunications Equipment
TMX,Terminix Global Holdings Inc. Common Stock,5133516622.00,,Consumer Discretionary,Other Consumer Services
TNC,Tennant Company Common Stock,1110144006.00,United States,Industrials,Industrial Machinery/Components
TNDM,Tandem Diabetes Care Inc. Common Stock,2862332257.00,United States,Health Care,Medical/Dental Instruments
TNET,TriNet Group Inc. Common Stock,5006828087.00,,Consumer Discretionary,Diversified Commercial Services
TNGX,Tango Therapeutics Inc.,376201193.00,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TNK,Teekay Tankers Ltd.,816723002.00,Bermuda,Consumer Discretionary,Marine Transportation
TNL,Travel   Leisure Co. Common  Stock,3545617288.00,United States,Consumer Discretionary,Other Consumer Services
TNON,Tenon Medical Inc. Common Stock,23147810.00,United States,Health Care,Medical Specialities
TNP,Tsakos Energy Navigation Ltd Common Shares,433812410.00,Greece,Consumer Discretionary,Marine Transportation
TNP^D,Tsakos Energy Navigation Ltd 8.75% Series D Cumulative Redeemable Perpetual Preferred Shares,,Greece,,
TNP^E,Tsakos Energy Navigation Ltd Series E Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares par value $1.00,,Greece,,
TNP^F,Tsakos Energy Navigation Ltd Series F Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares par value $1.00,,Greece,,
TNXP,Tonix Pharmaceuticals Holding Corp. Common Stock,31438488.00,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TNYA,Tenaya Therapeutics Inc. Common Stock,188377471.00,United States,Health Care, Medicinal Chemicals and Botanical Products 
TOAC,Talon 1 Acquisition Corp. Class A Ordinary Shares,292962500.00,United States,,
TOACW,Talon 1 Acquisition Corp. Warrant,0.00,United States,,
TOI,The Oncology Institute Inc. Common Stock,446732982.00,United States,Health Care,Medical Specialities
TOIIW,The Oncology Institute Inc. Warrant,0.00,United States,Health Care,Medical Specialities
TOL,Toll Brothers Inc. Common Stock,5037142370.00,United States,Consumer Discretionary,Homebuilding
TOMZ,TOMI Environmental Solutions Inc. Common Stock,15644089.00,United States,,
TOP,TOP Financial Group Limited Ordinary Shares,332624500.00,Hong Kong,,
TOPS,TOP Ships Inc. Common Stock,11332196.00,Greece,Consumer Discretionary,Marine Transportation
TOST,Toast Inc. Class A Common Stock,9413477209.00,,Technology,EDP Services
TOUR,Tuniu Corporation American Depositary Shares,91657344.00,China,,
TOWN,TowneBank Common Stock,2042824885.00,United States,Finance,Major Banks
TPB,Turning Point Brands Inc. Common Stock,421488844.00,United States,Consumer Discretionary,Tobacco
TPBAU,TPB Acquisition Corporation I Unit,0.00,United States,,
TPBAW,TPB Acquisition Corporation I Warrant,0.00,United States,,
TPC,Tutor Perini Corporation Common Stock,339457067.00,United States,Industrials,Engineering & Construction
TPG,TPG Inc. Class A Common Stock,2303325558.00,United States,Finance,Trusts Except Educational Religious and Charitable
TPGY,TPG Pace Beneficial Finance Corp. Class A Ordinary Shares,437500000.00,United States,Finance,Business Services
TPH,Tri Pointe Homes Inc. Common Stock,1722764439.00,United States,Consumer Discretionary,Homebuilding
TPHS,Trinity Place Holdings Inc. Common Stock,34760957.00,,Real Estate,Real Estate
TPIC,TPI Composites Inc. Common Stock,655739462.00,United States,Technology,Industrial Machinery/Components
TPL,Texas Pacific Land Corporation Common Stock,14616444777.00,United States,Energy,Oil & Gas Production
TPR,Tapestry Inc. Common Stock,8694735940.00,United States,Consumer Discretionary,Apparel
TPST,Tempest Therapeutics Inc. Common Stock,22194463.00,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TPTA,Terra Property Trust Inc. 6.00% Notes due 2026,0.00,,,
TPVG,TriplePoint Venture Growth BDC Corp. Common Stock,403785151.00,,Finance,Trusts Except Educational Religious and Charitable
TPX,Tempur Sealy International Inc. Common Stock,4367540318.00,United States,Consumer Discretionary,Home Furnishings
TPZ,Tortoise Power and Energy Infrastructure Fund Inc Common Stock,88499326.00,United States,Finance,Investment Managers
TR,Tootsie Roll Industries Inc. Common Stock,2440378724.00,United States,Consumer Staples,Specialty Foods
TRAQ,Trine II Acquisition Corp. Class A Ordinary Shares,519570000.00,,,
TRC,Tejon Ranch Co Common Stock,428974655.00,United States,Finance,Major Banks
TRCA,Twin Ridge Capital Acquisition Corp. Class A Ordinary Shares,263030658.00,,,
TRDA,Entrada Therapeutics Inc. Common Stock,413711829.00,United States,Health Care,Biotechnology: Pharmaceutical Preparations
TREE,LendingTree Inc. Common Stock,386136928.00,United States,Finance,Finance/Investors Services
TREX,Trex Company Inc. Common Stock,5250180473.00,United States,,
TRGP,Targa Resources Inc. Common Stock,15872516902.00,United States,Utilities,Natural Gas Distribution
TRHC,Tabula Rasa HealthCare Inc. Common Stock,123817970.00,United States,Health Care,Medical/Nursing Services
TRI,Thomson Reuters Corp Ordinary Shares,53055304743.00,United States,,
TRIB,Trinity Biotech plc American Depositary Shares,45348008.00,Ireland,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
TRIN,Trinity Capital Inc. Common Stock,560889291.00,United States,Finance,Finance/Investors Services
TRINL,Trinity Capital Inc. 7.00% Notes Due 2025,,United States,Finance,Finance/Investors Services
TRIP,TripAdvisor Inc. Common Stock,3267094334.00,United States,,
TRIS,Tristar Acquisition I Corp. Class A Ordinary Shares,284625000.00,,,
TRKA,Troika Media Group Inc. Common Stock,45511416.00,United States,Consumer Discretionary,Advertising
TRKAW,Troika Media Group Inc. Warrant,0.00,United States,Consumer Discretionary,Advertising
TRMB,Trimble Inc. Common Stock,15538850361.00,United States,Industrials,Industrial Machinery/Components
TRMD,TORM plc Class A Common Stock,1656275952.00,United Kingdom,Consumer Discretionary,Marine Transportation
TRMK,Trustmark Corporation Common Stock,1917048530.00,United States,Finance,Major Banks
TRMR,Tremor International Ltd. American Depository Shares,546108073.00,Israel,,
TRN,Trinity Industries Inc. Common Stock,1958540008.00,United States,Industrials,Railroads
TRNO,Terreno Realty Corporation Common Stock,4541993029.00,United States,Finance,Real Estate
TRNS,Transcat Inc. Common Stock,539122854.00,United States,Technology,Industrial Machinery/Components
TRON,Corner Growth Acquisition Corp. 2 Class A Ordinary Share,233793750.00,United States,Finance,Business Services
TRONW,Corner Growth Acquisition Corp. 2 Warrants,0.00,United States,Finance,Business Services
TROO,TROOPS Inc. Ordinary Shares ,211323836.00,China,Technology,Radio And Television Broadcasting And Communications Equipment
TROW,T. Rowe Price Group Inc. Common Stock,26898281892.00,United States,Finance,Investment Managers
TROX,Tronox Holdings plc Ordinary Shares (UK),2223576872.00,United States,Industrials,Major Chemicals
TRP,TC Energy Corporation Common Stock,47237262833.00,Canada,,
TRQ,Turquoise Hill Resources Ltd. Ordinary Shares,6175793078.00,Canada,,
